price,Address,area,Bedrooms,Bathrooms,Balcony,parking,Lift
25000000,"suri rajendra tower old nagardas road andheri east mumbai 69, Andheri East, Mumbai - Western Suburbs, Maharashtra",1100,3,3,3,1,2
22500000,"Kurla East, Mumbai, Maharashtra",1100,3,2,2,1,2
10000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",700,3,2,2,1,2
22500000,"Marve, Mumbai - North Mumbai, Maharashtra",1130,4,3,2,1,2
17000000,"Near Jagruti Nagar Metro Stn. New Maneklal estate, Ghatkopar West, Mumbai - Central Line, Maharashtra",725,2,2,2,1,2
17800000,"OPP shalom hospital, Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",1600,4,3,3,1,2
41000000,"swapna nagri, Mulund West, Mumbai - Central Line, Maharashtra",1620,4,3,2,1,2
7400000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",750,2,2,2,1,2
70000000,"Majas Wadi, Mumbai - Western Suburbs, Maharashtra",2360,5,4,2,1,2
15000000,"Mulund East, Mumbai - Central Line, Maharashtra",750,2,2,2,1,2
28000000,"Deonar, Mumbai - Harbour Line, Maharashtra",840,2,2,2,1,2
31500000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1650,3,3,2,2,2
24000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1100,2,2,2,1,2
21500000,"Chembur, Subhash Nagar - Goregaon East, Mumbai - North Mumbai, Maharashtra",1276,2,2,2,1,2
66000000,"Bajaj road, opp Vishwakarma Baug. NearSVKM School, Vile Parle West, Mumbai - Western Suburbs, Maharashtra",2000,4,3,2,2,2
20000000,"Vakola, Mumbai - Western Suburbs, Maharashtra",1000,2,2,2,1,2
14000000,"Mumbai, Jankalyan Nagar, Mumbai - North Mumbai, Maharashtra",696,2,2,3,1,2
45000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",2285,2,2,1,1,2
31000000,"Khar west, Khar West, Mumbai - Western Suburbs, Maharashtra",900,2,2,2,1,2
75000000,"Dadar West, Mumbai - South Mumbai, Maharashtra",2200,3,3,3,2,2
18000000,"Kurla West, Mumbai - Central Line, Maharashtra",1130,2,2,2,1,2
18500000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",703,2,2,2,1,2
6500000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",540,2,2,2,1,2
4000000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",735,2,2,2,1,2
17500000,"D-416, kamla ashish bldg3, mahavir nagar, kandivali west mumbai, Kandivali West, Mumbai - North Mumbai, Maharashtra",855,2,2,2,1,2
7400000,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1250,2,2,4,1,2
18000000,"Jogeshwari West, Mumbai - Western Suburbs, Maharashtra",790,2,2,2,1,2
30000000,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",800,2,2,2,1,2
18500000,"A/101, Bathia Apartment Building No.2, opp Shahstri Nagar, S.V.Road, Borivali west, Mumbai - 400092, Sumer Nagar, Mumbai - North Mumbai, Maharashtra",950,2,2,3,10,0
50000000,"Parel, Mumbai - South Mumbai, Maharashtra",1250,3,3,2,1,2
21000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",855,2,2,2,1,2
26000000,"goregaon east. dindoshi, Gokuldham, Mumbai - North Mumbai, Maharashtra",1200,2,2,3,1,2
15000000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",750,2,2,2,1,2
11000000,"Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",1200,2,2,2,1,2
7500000,"Hatkesh Udyog, Mumbai - Mira Road and Beyond, Maharashtra",815,2,2,2,1,2
16000000,"Malad West, Mumbai - Western Suburbs, Maharashtra",1000,2,2,2,1,2
8000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",875,2,2,2,1,2
11000000,"Vinay Nagar, Mumbai - Mira Road and Beyond, Maharashtra",1045,2,2,3,1,2
15000000,"B-301 Sai Leela, Mysore Colony, Mumbai - Harbour Line, Maharashtra",850,2,2,2,1,1
7500000,"Teerth Plaza, Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",836,2,2,3,1,2
22500000,"Chembur, Mumbai - Harbour Line, Maharashtra",736,2,2,2,1,2
12600000,"Sahkar Nagar, Mumbai - Central Line, Maharashtra",860,2,2,2,1,2
50000000,"Linking Road, Mumbai - Western Suburbs, Maharashtra",1450,3,3,2,1,2
14700000,"2701, A Wing, Bhoomi Colossa, Airoli, Navi Mumbai-Khargar-Panvel-Ulwe, Mumbai, Maharashtra",1050,2,2,3,1,2
7000000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",1000,2,2,1,2,2
30000000,"Sen Nagar, Mumbai - Western Suburbs, Maharashtra",1110,2,2,2,1,2
22000000,"Sion, Mumbai - Central Mumbai, Maharashtra",950,2,2,2,1,2
18000000,"B-10, 1st FLOOR, Daulat Nagar, Mumbai - North Mumbai, Maharashtra",750,2,2,2,1,0
10000000,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",1500,2,2,2,1,2
5000000,"Naigaon East, Mumbai, Naigaon East, Mumbai - Mira Road and Beyond, Maharashtra",860,2,2,3,1,2
14200000,"S-1/39, Bangur Nagar, Mumbai - North Mumbai, Maharashtra",714,2,2,2,1,0
22500000,"Charkop Sector 3, Mumbai, Sector 3 Charkop, Mumbai - North Mumbai, Maharashtra",900,2,2,1,1,2
12500000,"Babuda residency, near maxus mall, 150ft road, bhayander west, Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",1010,2,2,1,1,2
28000000,"Vikhroli East, Mumbai - Central Line, Maharashtra",941,2,2,2,1,2
25000000,"Nehru road santacruz east Mumbai 400055, Vakola, Mumbai - Western Suburbs, Maharashtra",700,2,2,2,1,2
5400000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",946,2,2,2,1,2
15000000,"202 gautam Buddha Marg, Orlem, Mumbai - North Mumbai, Maharashtra",625,2,2,2,1,2
22000000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1400,2,2,3,2,5
16500000,"Kanakia Estate, Mumbai - Western Suburbs, Maharashtra",707,2,2,2,1,2
5000000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",755,2,2,2,1,2
65000000,"Bandra East, Mumbai - Western Suburbs, Maharashtra",1459,4,5,2,1,2
23500000,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1200,2,2,2,1,2
5400000,"Bolinj, Virar, Mumbai - Mira Road and Beyond, Maharashtra",1265,2,2,2,1,2
10000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",600,2,2,2,1,2
23500000,"TPS Road, Near Minipunjab Hotel., Pali Hill, Mumbai - Western Suburbs, Maharashtra",676,2,2,1,1,2
9000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1050,2,2,2,1,2
18000000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",925,2,2,2,1,2
4600000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",589,2,2,1,1,2
5500000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",800,2,2,4,1,2
8500000,"Bhayandar West, Mumbai, Maharashtra, India., Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",1050,2,2,3,1,2
3700000,"Naigaon East, Mumbai., Naigaon East, Mumbai - Mira Road and Beyond, Maharashtra",925,2,2,1,1,2
20000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",900,2,2,2,1,2
32000000,"Oshiwara, Mumbai - Western Suburbs, Maharashtra",970,3,3,2,1,2
67500000,"Nepeansea Road, opp state bank of India, Walkeshwar, Mumbai - South Mumbai, Maharashtra",1000,2,2,2,1,2
18000000,"408 Sneh Sarovar CHS, Off: Military Road, Marol, Andheri East, Mumbai., Marol, Mumbai - Western Suburbs, Maharashtra",980,2,2,2,1,2
32500000,"Bandra East, Mumbai - Western Suburbs, Maharashtra",1200,2,2,2,1,2
30000000,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1350,2,2,2,1,2
4500000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",1025,2,2,2,1,2
9500000,"vijayanad park, D4. virar east manvel pada., Manvilpada, Mumbai - Mira Road and Beyond, Maharashtra",1560,4,2,2,1,2
49000000,"Colaba, Mumbai - South Mumbai, Maharashtra",805,2,3,2,1,2
15000000,"Bimbisar Nagar, Goregaon East, Mumbai - Western Suburbs, Maharashtra",571,2,2,2,2,2
27500000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1250,2,2,2,1,2
21000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",836,2,2,2,1,2
41500000,"Rajendra Nagar, Mumbai - North Mumbai, Maharashtra",2450,5,5,2,1,2
65000000,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",1300,4,4,2,1,2
18700000,"Jogeshwari West, Mumbai - Western Suburbs, Maharashtra",700,2,2,2,1,2
7500000,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",866,2,3,2,1,2
5500000,"Virar East, Mumbai - Mira Road and Beyond, Maharashtra",945,2,2,2,1,2
21000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1060,2,2,2,1,2
35000000,"Union Park Pali Hill, Mumbai - Western Suburbs, Maharashtra",845,2,3,2,1,2
19000000,"Malad East, Mumbai - North Mumbai, Maharashtra",955,2,2,1,1,2
15000000,"Null Bazar, Mumbai - South Mumbai, Maharashtra",1000,3,3,2,1,2
6250000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",960,2,2,2,1,2
6200000,"Nalasopara West, Mumbai - Mira Road and Beyond, Maharashtra",700,2,2,2,1,2
25000000,"Gundavali Village Road, Azad Nagar, Andheri East, Mumbai, Maharashtra, India., Andheri East, Mumbai - Western Suburbs, Maharashtra",985,2,2,2,1,2
45000000,"Worli, Mumbai - South Mumbai, Maharashtra",1285,2,2,2,1,2
17500000,"A-1002, Dev Ashish CHS, Bhandup West, Mumbai - Central Line, Maharashtra",1043,2,2,4,1,2
9500000,"Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",1010,2,2,2,1,2
12500000,"Charkop, Mumbai - North Mumbai, Maharashtra",800,2,2,2,1,2
17500000,"Malad West, Mumbai - Western Suburbs, Maharashtra",850,2,2,2,1,2
20000000,"Bhandup, Mumbai - Central Line, Maharashtra",1350,2,2,2,1,2
3650000,"Nalasopara West, Mumbai - Mira Road and Beyond, Maharashtra",620,2,2,2,1,2
10500000,"Chembur, Mumbai - Harbour Line, Maharashtra",977,2,2,3,1,2
8500000,"Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",830,2,2,2,1,2
19000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",745,2,2,2,1,2
20000000,"Madh, Mumbai - North Mumbai, Maharashtra",1165,2,2,1,1,2
21500000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",640,2,2,2,1,2
8000000,"square 1, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",850,2,2,4,1,2
18000000,"Sion, Mumbai - Central Mumbai, Maharashtra",550,2,2,2,1,2
34000000,"Malad West, Mumbai - Western Suburbs, Maharashtra",1300,3,3,2,1,2
13500000,"Chembur, Mumbai - Harbour Line, Maharashtra",550,2,2,2,1,2
14500000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",825,2,2,2,1,2
22500000,"Mukand Society Road, Maneklal Estate, Ghatkopar West, Mumbai, Maharashtra, India., Ghatkopar West, Mumbai - Central Line, Maharashtra",1200,2,2,3,1,2
12000000,"Charkop, Mumbai - North Mumbai, Maharashtra",800,3,2,2,1,2
9500000,"Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",990,2,2,2,1,2
13500000,"Bhandup West, Mumbai - Central Line, Maharashtra",700,2,2,2,1,2
12500000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",850,2,3,2,1,2
60000000,"Walkeshwar, Mumbai - South Mumbai, Maharashtra",1000,2,3,2,1,2
14000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",750,2,2,2,1,2
4500000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",650,2,2,2,1,2
25000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",880,2,2,2,1,2
27500000,"Lal Baug, Mumbai - South Mumbai, Maharashtra",725,2,2,2,1,2
30000000,"Versova, Mumbai - Western Suburbs, Maharashtra",976,3,3,2,1,2
27000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",740,2,2,2,1,2
32500000,"irla Lane, Vile Parle West, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1100,2,2,2,1,2
18000000,"Centrio by MJ ShahPL Lokhande Marg, Gautam Nagar, Govandi East, Mumbai, Maharashtra 400043https://g.co/kgs/xr7pkd, Chembur, Mumbai - Harbour Line, Maharashtra",1400,2,2,4,1,2
52500000,"Peddar Road, Mumbai, Maharashtra, Peddar Road, Mumbai - South Mumbai, Maharashtra",1200,4,4,2,1,2
23000000,"Chembur, Mumbai - Harbour Line, Maharashtra",1100,2,2,2,1,2
37000000,"Rani Sati Road, Malad East, Mumbai, Maharashtra, Malad East, Mumbai - North Mumbai, Maharashtra",1265,4,3,2,2,2
14500000,"Borivali East, Mumbai - Western Suburbs, Maharashtra",910,2,2,2,1,2
4500000,"503 wing-G, Acropolis, Global City Virar West 401303, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",955,2,2,4,1,2
30000000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1200,3,3,2,1,2
16500000,"Pathanwadi, Mumbai - North Mumbai, Maharashtra",1120,3,3,1,1,2
6000000,"Ambernath, Mumbai, Maharashtra",1600,4,2,2,1,2
21500000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1200,2,2,2,1,2
14000000,"Malad West, Mumbai - Western Suburbs, Maharashtra",630,2,2,2,1,2
15500000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1200,2,2,2,1,2
4500000,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",900,2,2,1,1,2
13000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",795,2,2,2,1,2
250000000,"Along With Land, Sion, Mumbai - Central Mumbai, Maharashtra",2100,4,4,2,1,2
5800000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",875,2,2,2,1,2
8200000,"Sector- 2 Mira Road, Shanti Nagar, Mumbai, Maharashtra, Sector 2-Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",685,3,2,2,1,2
170000000,"Chembur, Mumbai - Harbour Line, Maharashtra",2000,4,4,2,1,2
5700000,"Nalasopara West, Mumbai - Mira Road and Beyond, Maharashtra",890,2,2,2,1,2
8000000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",1060,2,2,2,1,2
20000000,"Vaishali Nagar - Jogeshwari West, Mumbai - Western Suburbs, Maharashtra",950,2,2,2,1,2
25000000,"Malad East, Mumbai - North Mumbai, Maharashtra",700,2,2,1,1,7
4500000,"D/301, madhuvan park phase 2 c.h.s., near Vijay sales, unitech road, bolinj virar West, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",775,2,2,2,1,2
55000000,"Agripada, Mumbai - South Mumbai, Maharashtra",1200,3,3,2,1,2
7000000,"Kurla, Mumbai - Central Line, Maharashtra",525,2,2,2,1,2
32000000,"Thakur Village, Mumbai - North Mumbai, Maharashtra",1085,3,3,2,1,2
14500000,"Dahisar, Mumbai - Mira Road and Beyond, Maharashtra",1100,2,2,2,1,2
4200000,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",620,2,2,2,1,2
27000000,"906, Kandivali East, Mumbai - North Mumbai, Maharashtra",1580,3,3,1,2,6
18000000,"Chembur, Mumbai - Harbour Line, Maharashtra",640,2,2,2,1,2
15000000,"Borivali East, Mumbai - Western Suburbs, Maharashtra",755,2,2,2,1,2
18000000,"Chembur, Mumbai - Harbour Line, Maharashtra",850,2,2,2,1,2
28000000,"503/504, Poddar Road opp Round Garden Malad East, Malad East, Mumbai - North Mumbai, Maharashtra",1334,3,3,2,1,2
18500000,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1071,2,2,1,1,2
20000000,"Santacruz, Mumbai - Western Suburbs, Maharashtra",675,2,2,2,1,2
18000000,"603/604, naminath darshan, Pydhonie, mumbai-2 Near Shantinathji jain derasar, Pydhonie, Mumbai - South Mumbai, Maharashtra",806,2,2,2,1,2
19000000,"Malad East, Mumbai - North Mumbai, Maharashtra",700,2,2,2,1,2
16000000,"Mulund West, Mumbai - Central Line, Maharashtra",730,2,2,2,1,2
16500000,"Bhandup West, Mumbai - Central Line, Maharashtra",890,2,2,2,1,2
10500000,"Mankhurd, Mumbai - Harbour Line, Maharashtra",812,2,2,3,1,2
3200000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",865,3,2,2,1,2
14000000,"Dahisar East, Mumbai - North Mumbai, Maharashtra",1100,2,2,2,1,2
18000000,"Kalina, Mumbai - Western Suburbs, Maharashtra",700,3,2,2,1,2
22500000,"Marol, Mumbai - Western Suburbs, Maharashtra",675,2,2,2,1,2
8000000,"Thane-Kalyan-Dombivli, Mumbai, Maharashtra",800,2,2,2,1,2
24500000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",975,2,2,2,1,2
4500000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",850,2,2,2,1,2
7000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",600,2,2,2,1,2
21000000,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",780,2,2,2,1,2
30000000,"Kurla, Mumbai - Central Line, Maharashtra",2100,8,2,2,1,2
8800000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",800,2,2,2,1,2
23000000,"Mulund West, Mumbai - Central Line, Maharashtra",1296,3,2,2,1,2
23500000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1125,2,2,2,1,2
16700000,"Nehru Nagar, Mumbai - Western Suburbs, Maharashtra",1147,3,3,2,1,2
70000000,"Worli, Mumbai - South Mumbai, Maharashtra",1610,3,3,2,1,2
29500000,"Wadala West, Mumbai - Harbour Line, Maharashtra",1100,3,3,2,1,2
22500000,"Sri Sainath Chs, Santacruz East, Mumbai - Western Suburbs, Maharashtra",902,2,2,2,1,2
20000000,"Byculla, Mumbai - South Mumbai, Maharashtra",650,2,2,2,1,2
6000000,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1100,2,3,2,1,2
4500000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",790,2,2,2,1,2
25000000,"Gilbert Hill, Mumbai - Western Suburbs, Maharashtra",950,2,2,3,1,2
13200000,"Ghatkopar East, Mumbai - Central Line, Maharashtra",726,2,2,3,1,2
27000000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1310,3,3,2,1,2
180000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",4500,6,7,2,1,2
37000000,"Mazgaon, Mumbai - South Mumbai, Maharashtra",980,2,2,2,1,2
65000000,"Chinchpokli, Mumbai - South Mumbai, Maharashtra",1295,3,3,4,1,2
6840000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",1200,2,2,2,1,2
20000000,"Goregaon West, Mumbai, Mumbai, Maharashtra",1040,2,2,4,1,2
12500000,"Chembur, Mumbai - Harbour Line, Maharashtra",510,2,2,2,1,2
5500000,"Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",600,2,2,2,1,2
16000000,"Malad East, Mumbai - North Mumbai, Maharashtra",860,2,2,2,1,2
16000000,"Ghatkopar, Mumbai - Central Line, Maharashtra",900,2,2,4,1,2
12000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1251,3,3,2,1,2
15000000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",800,2,2,2,1,2
19000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1091,2,2,2,1,2
11000000,"Mumbai-Western Suburbs, Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1600,2,2,2,1,2
26000000,"Wadala, Mumbai - Harbour Line, Maharashtra",720,2,2,2,1,2
14000000,"Malad East, Mumbai - North Mumbai, Maharashtra",650,2,2,2,1,2
3300000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",750,2,2,2,1,2
8000000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",1250,2,2,2,1,2
22000000,"Bhandup, Mumbai - Central Line, Maharashtra",1100,2,2,2,1,2
20000000,"Amboli, Mumbai - Western Suburbs, Maharashtra",850,2,2,2,1,2
27500000,"701, Mumbai, Maharashtra",1392,3,3,2,1,2
22000000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1000,3,3,2,1,2
17500000,"Kandivali East, Mumbai - North Mumbai, Maharashtra",1280,3,3,2,1,2
19500000,"Malad East, Mumbai - North Mumbai, Maharashtra",1100,2,2,2,1,2
7000000,"701., Thane-Kalyan-Dombivli, Mumbai, Maharashtra",868,2,2,1,1,2
17500000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",1100,2,2,2,1,2
27000000,"Borivali East, Mumbai - Western Suburbs, Maharashtra",1200,3,3,2,1,2
66000000,"Thane, Mumbai, Maharashtra",4200,4,4,2,1,2
9200000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",800,2,2,2,1,2
41800000,"Richa bougainvillea, Sunder nagar, Sunder Nagar, Mumbai - Western Suburbs, Maharashtra",2200,3,3,2,2,2
27000000,"bungalow no 21, RSC road no 1, malvani mhada, Malvani, Mumbai - Western Suburbs, Maharashtra",2075,4,3,1,1,2
17000000,"Tata Colony, Mulund East, Mumbai - Central Line, Maharashtra",680,2,2,2,1,2
30000000,"Bhandup East, Mumbai - Central Line, Maharashtra",2500,3,2,2,2,2
35000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1000,3,3,2,1,2
16000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",740,2,2,2,1,2
9000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1200,2,2,2,1,2
45000000,"Malad East, Mumbai - North Mumbai, Maharashtra",1950,3,3,5,1,2
22500000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",675,2,2,2,1,2
4500000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",820,2,2,2,1,2
21000000,"Amrut Nagar - Jogeshwari West, Mumbai - Western Suburbs, Maharashtra",1200,3,2,2,1,2
13000000,"Charkop, Mumbai - North Mumbai, Maharashtra",703,2,2,2,1,2
15800000,"Chandivali, Mumbai - Central Line, Maharashtra",810,2,2,2,1,2
14000000,"Charkop Sector 9, Mumbai - North Mumbai, Maharashtra",1200,2,2,2,1,2
35000000,"Nehru Road, Vakola, Santacruz East, Mumbai - Western Suburbs, Maharashtra",1250,3,3,3,1,2
15000000,"Tilak Nagar, Chembur, Mumbai - Harbour Line, Maharashtra",900,2,2,2,1,2
27500000,"A/601 Dhananjay Apartment Of Veera Desai Road Opp. Gundecha Synthone Tower Andheri West Mumbai, Andheri West, Mumbai - Western Suburbs, Maharashtra",1400,3,3,2,1,2
24500000,"Upper Govind Nagar, Mumbai - North Mumbai, Maharashtra",1400,3,3,2,1,2
22500000,"behind rustomjee elements, D.N. Nagar, Mumbai - Western Suburbs, Maharashtra",1100,2,2,2,1,2
21500000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1150,2,2,2,1,2
82500000,"Bandra, Mumbai - Western Suburbs, Maharashtra",1126,4,4,2,2,2
21000000,"Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",1800,3,2,2,1,2
9000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1050,2,2,2,1,2
18000000,"18B Adi Shankaracharya Marg Powai Vihar Mumbai 400076, Powai, Mumbai - Central Line, Maharashtra",1100,2,2,2,1,2
22500000,"Mulund West, Mumbai - Central Line, Maharashtra",971,2,2,2,1,2
13500000,"Chembur West, Mumbai, Maharashtra",841,2,2,2,1,2
35000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",980,3,3,2,1,2
100000000,"Bandra East, Mumbai - Western Suburbs, Maharashtra",2500,3,4,2,1,2
35000000,"Powai, Mumbai - Central Line, Maharashtra",1230,2,2,2,1,2
8000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",650,2,2,2,1,2
16500000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",800,2,2,2,1,2
9000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",975,3,2,2,1,2
20000000,"Sion, Mumbai - Central Mumbai, Maharashtra",850,3,2,2,1,2
31000000,"Chembur, Mumbai - Harbour Line, Maharashtra",950,2,2,2,1,2
16500000,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",775,2,2,1,1,2
4500000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",770,2,2,2,1,2
3000000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",730,2,2,3,1,2
16000000,"Kalina, Mumbai - Western Suburbs, Maharashtra",1200,2,2,2,1,2
15100000,"Pant Nagar, Mumbai - Central Line, Maharashtra",625,2,2,2,1,2
9000000,"Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",975,3,2,2,1,2
4200000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",950,2,2,2,1,2
17000000,"Chembur, Mumbai - Harbour Line, Maharashtra",695,2,2,2,1,2
9500000,"Mira Road, Mumbai, Maharashtra",1100,3,2,3,1,2
105000000,"Walkeshwar, Mumbai - South Mumbai, Maharashtra",1400,4,3,2,2,2
11500000,"FLAT NO.506, HIGHLAND BREEZE CHS LTD, HIGHLAND COMPLEX, CHARKOP VILLAGE, KAQNDIVALI (w), MUMBAI-67, Charkop Gaon, Mumbai - North Mumbai, Maharashtra",760,2,2,2,1,2
19000000,"MHADA Colony - Chandivali, Mumbai - Western Suburbs, Maharashtra",1100,4,4,8,1,2
8500000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1100,2,2,1,1,2
35000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1800,3,3,2,1,2
22200000,"Thakkar Estate, Mumbai - South Mumbai, Maharashtra",1110,2,2,2,1,2
45000000,"Agripada, Mumbai., Agripada, Mumbai - South Mumbai, Maharashtra",1450,3,3,2,1,2
42500000,"Andheri, Mumbai - Western Suburbs, Maharashtra",1300,3,3,2,1,1
23000000,"Chembur, Mumbai - Harbour Line, Maharashtra",714,2,2,2,1,2
65000000,"Mulund, Mumbai - Central Line, Maharashtra",3500,5,5,2,1,2
21000000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1050,2,2,2,1,2
50000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1550,5,2,2,1,2
18000000,"Deonar, Mumbai - Harbour Line, Maharashtra",640,2,2,2,1,2
4200000,"Virar West, Mumbai., Virar West, Mumbai - Mira Road and Beyond, Maharashtra",880,2,2,2,1,2
19500000,"4 Bunglows, Mumbai - Western Suburbs, Maharashtra",700,2,2,2,1,2
25000000,"Bhandup West, Mumbai - Central Line, Maharashtra",1210,3,3,3,1,2
7700000,"Current location, Antop Hill, Mumbai - Central Mumbai, Maharashtra",927,2,2,2,1,2
4800000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",800,2,2,2,1,2
40000000,"Mahim West, Mumbai - Central Mumbai, Maharashtra",1300,3,3,2,1,2
19000000,"Mulund, Mumbai - Central Line, Maharashtra",1200,2,2,3,1,2
25200000,"Kandivali East, Mumbai - North Mumbai, Maharashtra",1200,3,3,2,1,2
22000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",660,2,2,2,1,2
16500000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",700,2,2,3,1,2
26000000,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1000,2,2,2,1,2
38000000,"Lower Parel, Mumbai - South Mumbai, Maharashtra",1320,3,2,2,1,2
